package,url,status
com.nd.up91.p3,,not found
com.csiweb.digitalbanking.bk1762,https://www.bankofhydro.com/mobile-privacy-policy,success
com.broong.grounznewyork,,not found
com.graduway.grinnellconnect,,not found
com.google.android.apps.docs.editors.sheets,http://www.google.com/policies/privacy,success
io.voiapp.voi,https://voi.com/legal/privacy-policy/uk,"url found, download failed"
com.demarque.ebiblio,https://guiadeuso.ebiblio.es/confluence/ebiblio-user/es/preguntas-frecuentes/condiciones-generales/aplicacion-movil/aplicacion-movil-politica-de-privacidad,success
com.glitter.alphabet.coloringbook.mahantadev,,not found
com.jetsynthesys.mitrasphere,,not found
com.mapyourshow.PMTS21MobileApp,https://www.mapyourshow.com/privacy-policy.cfm,success
com.wordsjam,https://mindflow.games/privacy-policy/,success
dev.djara.wafrn_rn,,not found
com.ahoygames.ginrummy,https://www.iubenda.com/privacy-policy/65195279,success
com.tc.cm,,not found
com.RelaxingMusic,,not found
co.TENg.DianHuo,https://www.10g.co/privacy,"url found, download failed"
com.saloodo.gcc.driverapp,,not found
online.limitless.appleknight.free,https://limitless.online/privacypolicy.html,success
com.acoingames.Idle.drivein,,not found
com.Zeeppo.GBSolo,https://www.zeeppo.com/privacy,success
com.ZeroLoft.scarescaryteacher3d.scarygames,https://www.dropbox.com/scl/fi/x8o306murmfalqldm6xh4/ZeroLoft_Privacy.docx?dl=0&rlkey=e5o8j6nypiqzfnhrdeeyl3r2v,success
com.junior.Spaceshipeware,,not found
com.copemsa,https://copemsa.mx/,success
com.home.workouts.professional,https://kigelapps.com/homeworkout/privacy,success
com.kidscrazygames.android_galaxymirrorpopsicle,,not found
co.zerio.conquest.android,,not found
com.foxbet.super6,,not found
com.iViNi.DrMercedesLite,,not found
com.kasacapital.bitesquad,,not found
com.xs.real.punch.boxing.warrior,,not found
com.codingislife.abyatshop,https://abyatshop.com/privacy,success
com.bsy,https://bsytv.uscreen.io/pages/privacy,success
com.biokoda.biocoded,https://biocoded.com/faq#privacy,success
com.subsplashconsulting.s_SSK7MK,,not found
com.intimateflamingo.connect,,not found
com.mandirisekuritas.most,,not found
com.vARDAmirsGameStudio.CutePocketPets3D,,not found
tek.games.net.jigsawpuzzle,http://www.puzzlemaster.uk/privacy.htm,success
co.quicksell.app,http://quicksell.co/privacy.html,success
com.lovinc.radio,,not found
com.rubiswolf.masterrubismind,https://masterrubismind.rubiswolf.com/,success
com.barbie.icescream.sirenheadgame,,not found
idle.farming.game,https://arudex.com/privacy_policy.html,success
com.gasgas.bikeapp,https://www.gasgas.com/privacy-policy,success
com.cmcm.arrowio,,not found
com.ifs.banking.fiid1060,https://www.bangor.com/disclosures/bangor-mobile-app-privacy-policy,success
co.tapcart.app.id_LgISJvqRDW,https://stonestreetcoffee.com/policies/privacy-policy,success
com.gt.cityconstruction.roadbuilder.free.simulator,https://sites.google.com/view/gamers-trend/privacy-policy,success
bolo.codeplay.com.bolo,https://www.vaniassistant.com/PrivacyPolicy.html,success
com.mrsoft.grace,https://eschoolapp.in/privacy-policy/,success
jp.co.recruit.mtl.android.hotpepper,https://cdn.p.recruit.co.jp/terms/cmn-t-1001/index.html?p=pp005,success
com.ADARRC2017,,not found
com.schwarzalbenheim881.swansnaturewallpaper,,not found
com.newageproductions.learnmachinelanguage,https://newageproductionsapps.weebly.com/learn-machine-language-privacy-policy.html,success
nl.bitspecial.eenheid75,https://eenheid75.nl/privacypolicy,success
com.innov8tif.emas.id.demo,,not found
com.target.appgedweb.android,https://www.gedweb.com.br/android/politica-de-privacidade.asp,success
sakura.cherry.blossom.lwp,,not found
com.janon.app.prado.driving.simulator,https://janonapp.blogspot.com/p/janon-apps-privacy-policy-your-security.html,success
co.shield.hpumx,https://privacy-policy.courses.store/wzyggl,success
com.inverseai.video_converter,https://docs.google.com/document/d/1aRoyd5ShwFIL_MxpNy-pmKmyMJlx830dwZ3MaSKzowE/edit?usp=sharing,success
com.panoramik.mightyparty,https://panoramikgames.com/privacy_policy.html,success
uk.co.courtneythorne.altrago,https://www.nursecallsystems.co.uk/privacy-cookies-policy/,success
com.namazandduas,http://www.ya-mahdi.net/apps_audio/privacy_policy.html,success
com.pulsmo.StrayCatDoors3,https://www.pulsmo.co.jp/app/privacy-app.html,success
org.mapapps.mapyourtown.taiwan,https://mapapps.org/privacy_policy.html,success
com.dmm.games.android.granatha,,not found
com.matungos.stm.mvd,https://sites.google.com/view/stm-montevideo/privacy-policy,success
co.penny.wcaxs,https://bit.ly/3v0J4NQ,success
com.mauijim.mobile.tradeaccounts,,not found
com.fyxtech.yoyolive,,not found
com.Famedia.bubblefruitlink2016,,not found
com.wdg.flint.go.superrun.classic,https://commandoo247.blogspot.com/2021/08/privacy.html,success
com.maisdelivery,https://maisdeliveryapp.com.br/web/politica_privacidade.php,success
com.yamtargames.hyena,https://yamtarsimulatorgames.flycricket.io/privacy.html,success
co.shield.gvaob,https://privacy-policy.courses.store/gvaob?defaultLanguage=EN,success
com.asciicode.chart.ascii.converter,https://tubertechinc.blogspot.com/2021/04/privacy-policy.html,success
xjh.bubbleshooter.diadeMuertoslegend,,not found
com.woi.liputan6.android,https://www.liputan6.com/info/disclaimer,success
com.ruangkerja.mobile,https://www.ruangguru.com/privacy-policy,success
com.cadmiumcd.AMCOUNSEL,https://www.counseling.org/about-us/about-aca/terms-of-use/privacy-policy,success
com.gorgeousfm.player,https://www.gorgeous.radio/privacy-policy/,success
com.gryffindorapps.truefalse.logo.trivia.quiz,https://www.gryffindorapps.com/privacy_policy.html,"url found, download failed"
com.icocofun.us.maga,https://www.coco.fun/help/privacy,success
com.adesa.afc.android,https://afcdealer.autofinance.com/privacyNotice,success
com.ketacademy.app,,not found
com.gamesareusinck.shish.kabob.defense.pro,,not found
com.celad.workerpo,,not found
com.infiprep.phoenix,,not found
com.project.drugstars,,not found
com.worldtvgo,,not found
com.wildfire.android.retail.prod,https://www.wildfirecu.org/about-us/privacy-policy,success
com.ce.android.brand.supremedumpling,https://supremedumpling.admin.incentivio.com/termsofuse_android.html,success
com.coromandel.dealerconnect,https://dealerconnect.coromandel.biz/DealerPortal/disclaimer.html,"url found, download failed"
com.wallpaper.livewallpaper.OceanWavesLiveWallpaperHD26,,not found
pkar.Anniversaries,https://github.com/pkar70/Anniversaries/wiki/Privacy-policy,success
com.ilab.spaceti.velazquez,https://www.spaceti.com/mobile/velazquez-privacy-policy.html,success
sea.empire.game.and.cm,https://www.17996.com/services/,success
co.tapcart.app.id_eXgDBFYsPX,http://elleebanastoreusa.com/policies/privacy-policy,success
com.nofx.oniichansoundboard,,not found
palmagent.ChicagoAgent.Three,https://palmagent.com/privacy-policy,success
com.prime.story.android,https://static.vieka.life/vieka/common/htm/PrivacyPolicy.htm,success
com.teamlinkt.sportTeamApp,https://teamlinkt.com/legal/privacy-policy,success
org.mozilla.fennec_fdroid,,not found
co.talentora.app,,not found
com.cxzh.antivirus,https://antivirus-one.web.app/privacy.html,success
com.portzamparc.bourse,https://www.portzamparc.fr/edito/cgu-mobile,success
com.adm.plantapplicationsmobile,https://www.compliance.adm.com/documents/privacy-notice-for-apps/,success
org.astri.mmct.astribee,,not found
ru.medapp.accreditation,,not found
id.flip,https://flip.id/kebijakan-privasi,success
com.crystalgames.tilesmatch,https://crystalgamehub.blogspot.com/2023/11/tilematch.html,success
com.go_devotional.kalabhairava_ashtakam,,not found
com.tickettothemoon.gradient.photo,https://gradient.photo/privacy_policy.html,success
com.roatanmarinepark.ipatrol,,not found
com.worldphone.wpiss.ibpx,,not found
net.augview.philippabentleymonarch,https://registration.augview.net/tandc/AugviewVuforiaPrivacyPolicy_no-cloud.html,success
com.icaw.princessnosespa,,not found
com.triplevictorsports.app,,not found
com.busuu.android.enc,https://www.busuu.com/privacy,success
com.wg.city.coach.bus.simulator,,not found
com.inspiregame.fairytalessalon,,not found
com.aiwan.pubg.sniper.shooting,https://www.saitajoy.com/privacy.html,success
com.waf.european.battle.world.war,,not found
com.miseenplace,https://miseenplace.nl/privacybeleid/,success
nl.idbit.traqq,https://traqq.nl/privacy.html,success
com.orbitalknight.castlewreck,https://www.voodoo.io/privacy,success
com.appsalad.inscene,https://networkapp.com/en/disclaimer/,success
app.one.block.survival,,not found
sk.kimbinogreen.kimbino,https://kimbino.net/privacy-policy,success
com.rebelcentricapps.CuteDollWallpapers,https://rebelcentricapps.blogspot.com/p/privacy-policy-effective-date-october.html,success
com.rhinohoney.buddyv2,,not found
com.bigbluebubble.jungleguardians,,not found
com.powermedia.smartjilin,,not found
com.denizbank.denizdentopraga,https://www.denizbank.com/gizlilik-politikasi,success
com.fm.taffer.barhq,,not found
com.cleverapps.crocword,https://cleverappssg.com/legal/privacy.html,success
com.baonguyen.snacks.phrasebook.belarusian,,not found
com.trainerize.movatiathletic,https://movatiathletic.com/privacypolicy/,success
com.inpeaceapp.zionhillmbchurch.ms,,not found
kr.co.ivlog.mobile.app.cjonecard,http://m.cjone.com/cjmmobile/clause.do,success
com.meetingbox.app,https://www.meetingbox.com/privacy-policy/,"url found, download failed"
com.app.socarnes,,not found
com.delmonte.kitchenomics,,not found
com.smartapps.baastballs.zuma.balls.blasting,,not found
tv.polbox.android,,not found
com.inmyteam.inmyteam,https://www.inmyteam.com/privacy-policy/,success
com.bupa.digitalprimarycare,,not found
com.laurelroad.android,http://laurelroad.com/online-banking-service-agreement-and-disclosure/,success
com.navercorp.android.smartboard,https://nid.naver.com/mobile/user/help/termAgree.nhn?m=viewTermAgree3,success
com.tickettothemoon.persona,https://persona.camera/privacy_policy_persona.html,success
com.geniopay.geniopay,,not found
com.napper,https://napper.app/privacy,success
com.randstadservices.globalmobileapp.tempoteam,https://www.randstad.com/your-privacy-explained/,success
com.ilogs.drivebox2,https://www.drivebox.at/agb/,success
com.ictb2m.CulturalHeritage,https://docs.google.com/document/d/19fEPPYciWG06tnfgWNRb9gWbVMqD6lVy0EwAU3EQaww/edit?usp=drive_link,success
com.novaflorapp,https://www.novaflor.com.br/faq.aspx?action=8&khjds=mdksds,success
com.tutk.kalay,https://www.throughtek.com/privacy-policy/,success
net.allm.fasted,https://g.allm.net/privacy-policy/,success
com.zf.zombie.shooting.roadkill.dead.survival.game,,not found
com.anar.sticker,,not found
com.subsplash.thechurchapp.s_WM6CHJ,,not found
com.LithGames.FirstDay,http://boomhits.games/boomhits-privacy-policy/,success
com.freeplay.twerk,https://freeplay.io/games/android/privacy-policy/,success
com.coderhouse.mobile,,not found
xyz.freiraum.auvilain,https://memomeister.com/datenschutz/,success
audio.thirtythree.gurugranthsahibjiaudio,,not found
com.beaconprotection.android,https://alula.com/legal/privacy-policy,success
com.temr.negoe_krem_new_coco_omar,,not found
com.bkcarsauctions.app,,not found
com.wildlife.bull,https://sites.google.com/view/the-bull-privacy-policy/home,success
com.show.starlive.pluslive,,not found
exam.mcat,https://www.yesmaster.pro/Privacy/,success
com.lisnr.diagnostic,,not found
com.jackStudios.TheVagabondRise,,not found
com.hs.quadbike.stunts.racing,,not found
com.jigsaw.puzzles.free.puzzlegames,,not found
com.pingan.safeline,,not found
com.specialtyproduce.android.sp,http://app.specialtyproduce.com/privacypolicy.php,success
jp.co.imagineer.sumikkogurashi.sumisumi,https://pr.imgs.jp/cp_page.php?cp_site_id=19&auth=S7RKRDpeTT,success
com.valedesconto.zamp,https://www.crescevendas.com/site/politicas-e-termos/,success
ru.yandex.taxi,https://yandexgo.com/legal/confidential/,success
me.chil.socialknowledge.launio,http://www.chil.org/condiciones,success
com.lawnstarter.pros,https://www.lawnstarter.com/privacy,success
bouwen.app.obobettermann,,not found
com.realistic.jigsaw.puzzle.game,https://realisticpuzzlegames.com/jigsaw/puzzle/Privacy_Policy.html,success
com.wChemicalandPetroleumEngineeringMobileLibrary_13780333,https://www.olanabconsults.com/,success
com.loyal.transportation.niagara.passenger,https://www.loyaltransportation.ca/privacy-policy,success
co.groot.trjwj,https://privacy-policy.courses.store/trjwj?defaultLanguage=EN,success
co.martin.ssabv,https://privacy-policy.courses.store/ssabv?defaultLanguage=EN,success
com.pocketsecurities.usatrading,https://www.pocket.tw/footer/?category=4,success
com.goobee.KanjiMaster,https://www.emkfunlab.com/kanjitoonprivacypolicy,success
com.globalwarningsystem.safeture.gws,https://cdn.safeture.com/privacy_policy_stores/privacypolicy.html,success
com.parantion.scorion3,,not found
me.doubledutch.hrtkx.forbesmidaslist,,not found
com.Booka.Mods.FNAF.Craft,,not found
ball.sort.color.puz.game.puzzle,https://sites.google.com/view/pp-infinitejoy,success
it.infocert.myinfocert.phoenix,https://www.infocert.it/informative-privacy,success
com.kindled.immigrant,https://kindled.app/docs/immigrant/privacy,success
com.geospatialistapps.angelatlas,https://www.angeln-sachsen.de/datenschutz/,success
com.Mountain.wallpaper.lakemountain.nature.background.wallpaper,,not found
gorapp.eiffell.wallpaper,,not found
se.maginteractive.wordbrain,http://cdn.maginteractive.com/privacy/MAG_Privacy.html,"url found, download failed"
com.rapidplanapp.rapidplan,,not found
com.motherplanet.planet,,not found
net.btpro.client.koctas,https://www.koctas.com.tr/kurumsal/gizlilik-politikasi,success
com.landscapegames.ringrush,,not found
com.blinksoul.kingdomwardeluxe,,not found
com.sidelineaccess.fhs,https://www.mascotmedia.net/privacy-policy/,success
com.amaxsoftware.dinopuzzles,https://amaxkids.com/privacy-policy/,success
com.narvii.amino.x220474164,,not found
digifit.android.virtuagym.pro.newtownathletic,,not found
com.polonaise.billiards.mylittlenightmare,,not found
com.carolgames.everlegion,https://www.carolgames.com/en/article/privacy_policy,success
com.kellysnationwide.passengerapp,https://kellysnationwide.assets.passenger.icabbi.com/privacy-policy-en.html,"url found, download failed"
com.thirteen3.crisscross,,not found
com.LarvaAni.LarvaSeason65,,not found
com.schachzug.fujitsu.forum,,not found
com.crazy.dragon.hokm,https://sltn-hkhm.flycricket.io/privacy.html,success
com.h43.dentalmonitoring,https://go.dental-monitoring.com/privacy-policy,success
uk.ac.shef.oak.pheactiveten,https://www.nhs.uk/better-health/privacy-policy/privacy-policy-for-the-nhs-active-10-app/,success
com.kayak.android.checkfelix,https://www.checkfelix.com/privacy,success
com.sound.me,https://sound.me/privacy-policy,success
com.ifs.banking.fiid1250,,not found
com.ashewa.mobile,https://ashewa.com/pages/privacy-policy,success
com.taxfyle.TaxfyleMobile,https://taxfyle.com/policies/privacy,success
de.hamburgerKunsthalle.mediaguide,https://www.hamburger-kunsthalle.de/de/datenschutz,success
com.getpfc.android,,not found
com.wDeltaMarketing_15720981,,not found
free.vpn.unblock.proxy.vpnmaster,,not found
metube.mncplaymedia.com.metube,,not found
com.cantalooza.tk,https://www.cantalooza.com/privacy,success
com.ss.android.article.master.id,,not found
com.goodbarber.themission,,not found
com.teboil.azs,https://azs.teboil.ru/privacy_policy,success
com.trainerize.vitfitcoach,https://www.trainerize.com/privacy.aspx,success
com.squline.student,https://cakap.com/en/privacy-policy/,success
com.octet.octetsensble,,not found
com.fanatee.noodles,http://fanatee.com/privacy-policy,success
com.dating.justshe,,not found
com.subsplashconsulting.s_RS9NFC,,not found
com.aestheticrecordcommunity.wl,https://client.aestheticrecord.com/privacypolicy2025,success
com.millennium.albaloo,,not found
com.zxasw.gpand,,not found
com.inckd.tattoo,https://www.inckd.com/privacy_policy,success
com.livongo.lvmobility,https://www.teladochealth.com/legal/privacy-policy,success
uk.co.openfield.raptor,https://www.openfield.co.uk/privacy-statement/,success
com.aimoodtracker,https://appovatia.wixsite.com/appovatia/privacy-policy,success
io.element.android.x,https://element.io/privacy,success
ru.ipartner.lingo,http://www.lingo-play.com/policy.php,success
com.mequilibrium.mequilibrium,https://www.mequilibrium.com/privacy,success
jp.komakuro.book31845,,not found
com.fatynid.tamerashour,,not found
com.psa.mym.myds,https://ds-mym.servicesgp.mpsa.com/webview/gdpr/privacy?culture=en-GB,success
com.zeus_weather,https://portal.getzeusweather.com/privacy-policy,success
com.andromo.dev637672.app691307,,not found
eu.transparking,https://truckerapps.eu/en/privacy-policy/,"url found, download failed"
com.cordic.happicabsSWF,https://happicabs.com/privacy-policy,success
com.mirmirGame.CarParkourChallenge,https://abdulkadirgame.blogspot.com/2024/01/privacy-policy.html,success
com.stolenendoscope_v2.us,,not found
com.m_pulso.microtraining_hawle,http://micro-training.at/datenschutz-hawle/,"url found, download failed"
com.mirmeapp,https://mirmeapp-2020.web.app/mirmeapp_privacy_police.html,success
com.hypermonkgames.Dyno2RaceCarTuning,https://hypermonkgames.com/privacy-policy,success
com.igg.android.omegalegends,,not found
com.its.terminos,,not found
com.cag.ifeedback,https://www.changiairport.com/en/privacy-policy.html,success
com.thatanimator.utveckling,,not found
com.handpanhero,,not found
com.drillingfluidsoftware.speedometer,https://sites.google.com/view/drillingfluidsoftware/privacy-policy-speedometer,success
com.armada.riva,https://www.rivafashion.com/en/privacy-policy,success
search.find.hidden.object.games.finding.picture.seek.free,https://playcidity.com/privacy-policy/,success
com.HerzbergStudios.AsteroidAce,https://sites.google.com/view/cosmictrapprivacypolicy/home,success
com.mixcloud.player,https://www.mixcloud.com/privacy/,success
com.catmoonproductions.tractor2,,not found
com.QuranMelayu.translationinMelayu.mp3,,not found
com.movingames.jeepsafarifree,https://jurassicapps.com/4x4-safari-privacy,success
com.subsplash.thechurchapp.s_GF26N8,http://www.subsplash.com/legal/privacy,success
com.atrevia.eria,,not found
com.fluid.travel,https://pickyourtrail.com/privacy-policy,success
com.selfiecamerabeauty.android,http://pavansdroidapps.blogspot.in/2012/11/privacy.html,success
com.hasanapp.reubens.www,,not found
com.onehundredpics.onehundredpicsquiz,https://poptacular.com/privacy-policy.html,success
ru.playme8.dachniki,https://playgenes.com/docs/privacy_policy_en.html,success
orphy.orphyDrive,https://www.orphy.ch/datenschutz,"url found, download failed"
com.EntertainmentExperts.ChainSortColorPuzzleGame,,not found
com.modformcpe.modfarlanders,,not found
com.bazambazi,https://www.turnedondigital.com/privacy-policy/,success
co.uk.crosbyassociates.crossplatform,https://www.engagesolutionsgroup.com/privacy-policy,success
co.iron.jmvyv,https://privacy-policy.courses.store/jmvyv?defaultLanguage=EN,success
az.afbbank,,not found
net.pluservice.adriabus,https://www.mycicero.it/condizioni_registrazione_adriabus_it.html,success
com.nhn.android.nbooks,https://member.webtoon.naver.com/mobile/policies/privacy/,success
mobile.axiallis,,not found
com.seaoftext.tapir,https://sea-of-text.web.app/privacy-policy/tapir.html,success
mobile.en.com.educationalnetworksmobile.schubertes,https://www.educationalnetworks.net/mobile-app-privacy-policy.jsp,success
com.oklahoman.android.prod,,not found
com.somboi.wheelretro,,not found
com.mingle.VenezuelaCupid,https://venezuela.innovatedating.com/privacy,success
com.limeblast.fruitytales,,not found
br.com.tapps.hospitaldash,http://pp.tappsgames.com/?app=br.com.tapps.hospitaldash,success
com.subsplash.thechurchapp.s_G5TS8Q,,not found
com.trainerize.benchmarkfitness,http://www.trainerize.com/privacy.aspx,success
com.trainerize.benbruno,https://www.trainerize.com/privacy,success
com.wmbtsay,,not found
com.moonlab.unfold,https://www.squarespace.com/privacy,success
io.epns.epns,,not found
com.instarem.mobileapp,https://www.instarem.com/info/all-policies,success
com.tsm.espn1510,http://foxsports1510.com/privacy,success
minh095.vocabulary.grammartest,,not found
be.appsolution.lesoir,https://www.rossel.be/mentions-legales/politique-protection-vie-privee-app-be/,success
com.ShoaibGame.CityRun,,not found
com.languagedrops.drops.learn.learning.speak.language.portuguese.european.words,https://languagedrops.com/privacypolicy.html,success
us.weitt.weitt_us_app,http://weitt.us/privacy/,success
com.neulion.efl0034,,not found
com.trainerize.brandoncampbelltraining,http://www.trainerize.com/privacy.aspx,success
air.com.dressupone.manicuresalon,,not found
com.nymphonia.kuisindonesiacerdas,,not found
com.storytaco.c11client,https://storytaco.com/other/privacy_eng.php,success
com.emoji.wordsearch_multilanguage,,not found
com.google.android.apps.youtube.unplugged,http://www.google.com/policies/privacy,success
com.stickmanmobile.engineroom.heatmiserneo,http://www.heatmisershop.co.uk/privacy-policy/,success
fr.systemeu.android.uperf,https://www.coursesu.com/ProtectionDonneesPersonnelles-text.html,success
com.tabtale.christmasgingerbreadcookiemaker,,not found
com.timuzgames.archerattack,https://zeniqgame.blogspot.com/p/gamezeniq-technologies-privacy-policy.html,success
com.amankuwait.amanmobile,https://www.amankuwait.com/AmanWebsite/privacy.html,success
com.beaconsoftco.dadrivermobile,https://autura.com/privacy/?_gl=1*k6qo17*_up*MQ..*_ga*OTU1MjgzNDA2LjE3NzAzMDI5ODU.*_ga_ZTB6D41B4C*czE3NzAzMDI5ODQkbzEkZzAkdDE3NzAzMDI5ODQkajYwJGwwJGgzNTkzODcxODU.,success
com.encircle,https://www.getencircle.com/privacy,success
de.tagesspiegel.epaper.android.uni,https://www.tagesspiegel.de/verlag-der-tagesspiegel-datenschutzerklarung-383383.html,success
com.zemedyApp,,not found
com.isyrahfahmi.dontdropthecube,,not found
de.rogervanwile.pfaff,,not found
com.picnic.android,https://www.picnic.app/privacy,success
com.schoolmatenuvo.carmelschool,,not found
mil.anc.mobile.android.ext,https://www.arlingtoncemetery.mil/PrivacySecurity,success
ondegrond.rotterdam.explosieven,,not found
com.markedprivate.rahtennessee,https://appsupportservices.com/237-privacyterms?os=1&vendor_id=142,success
com.wazarsolo.bmyguessthepic,,not found
social.parlor.app,https://parlor.social/privacy-policy,success
uk.harrods.magazine,https://www.harrods.com/en-gb/legal/privacy-policy,success
com.racing.moto.mar.iracing,,not found
com.andromo.dev862039.app1050792,,not found
com.hdictionary.fa,https://innovativesoftware.eu/privacy-policy,success
com.fiomanager,https://sites.google.com/view/fiomanagerpolicy/accueil,success
cc.relive.reliveapp,https://www.relive.com/privacy,success
com.i2sticker,https://www.i2symbol.com/app-privacy,success
com.mazafun.ambulancestunt2018,,not found
com.powerapps2.filtercamera,,not found
com.remnote,,not found
org.toshwilcox.rugbykickingcaddy,,not found
com.mychitownagent.www.cu14573,,not found
to.being.now,https://firebasestorage.googleapis.com/v0/b/being-b42aa.appspot.com/o/policy%2Fprivacy_policy.html?alt=media&token=a116a798-ab40-490f-ae61-1786ca568b74,success
com.coolstickers.emojiwastickerswtsp,https://www.freeprivacypolicy.com/privacy/view/8c4259ad208c0d6e4b7260528d56585f,success
org.nativescript.almonte.patrimonio,,not found
com.goodandbeautiful.homeschool,https://GoodAndBeautiful.com/privacy-policy,success
com.myhomescreen.email,,not found
com.cloudsolutions.alhabibmohemm,https://hmg.com/en/Pages/Privacy.aspx,success
com.anadolubank.android,https://www.anadolubank.com.tr/tr/anadolubank-gizlilik,success
com.sodainmind.tadrees,https://sodainmind.com/privacy/tadrees.html,success
com.pandasecurity.androidprotection,https://www.watchguard.com/wgrd-trust-center/privacy-policy,success
com.dafftin.moonwallpaper,https://sites.google.com/view/moonoverwaterpp,success
com.microjoy.number.crush.match.numberzilla.ten.saga.puzzle,http://microjoygame.com/privacy.html,success
co.iron.speem,https://privacy-policy.courses.store/mzhket,success
com.trainerize.drivenbylisamacdonald,http://www.trainerize.com/privacy.aspx,success
fr.ulr.l3.rc_ta,https://www.cgrcinemas.fr/donnees-personnelles,success
com.jirehvpn,https://conexionescolombia.store/2025/08/27/politicas-de-privacidad-jireh-vpn/,success
com.sleeperbot,https://sleeper.app/privacy,success
com.cowbeans.pixelsurvival3,http://cowbeans.com/tospp.php,"url found, download failed"
com.swyftops.caregiver,https://swyftops.com/privacy-policy,success
com.trainerize.lindanunofitness,http://www.trainerize.com/privacy.aspx,success
com.snaptech.colegiovasconcelos,,not found
com.cedarfair.kingsdominion,,not found
com.trinitygame.wordconnect,,not found
com.eristica.eristica,,not found
com.tarotlife.tarot.card.reading.numerology,https://www.yourtarotlife.com/privacy-policy/,success
com.mintgames.goods.market,https://www.mint-games.org/privacy.html,success
com.ingrails.ira_kids,,not found
com.chhaya.learnflix,https://www.chhaya.co.in/privacy-policy/,success
jp.co.winlight.rpg_eko_gpfr,https://www.winlight.co.jp/privacy/,success
com.educationalgamesforkids.KidsEnglishGrammar,https://nutboltgames.com/privacy-policy,success
com.raseed.raseedinvestapp,https://www.raseedinvest.com/privacy-policy/,success
com.eflasoft.sveengfree,https://eflasoft.github.io/privacy-policy.html,success
hendrasanjaya.app07052021.audio,,not found
com.gameindy.ninek,,not found
com.capeesh.personalized.language.learning,https://www.capeesh.com/about-us/privacy/,success
com.tier.app,https://tier.app/privacy-notice/,success
com.beeper.secuxama,https://mobileweb.securitasuruguay.com:10443/politicas.html,success
com.rebentifytech.firstconf,,not found
com.YovoGames.hair5,https://yovogames.com/policy,success
com.mycapfi.prod,,not found
com.homefirstindia.connector,https://homefirstindia.com/privacy/,success
com.etips.nyc,,not found
com.portaine.portaine,,not found
com.google.android.talk,,not found
com.so.otcjr,,not found
com.learntipspoppyplaytime.playpoppyandgames,,not found
com.inovar.metalam,,not found
com.ibigroup.mobile.ta511wi.android,https://projects.511wi.gov/privacy-policy/,success
com.bakuelectronics,https://www.bakuelectronics.az/privacy-policy.html,success
com.baddream,,not found
com.app.p8604GA,,not found
com.idealSmart.idealSmart,https://idealprotein.com/privacypolicy/,"url found, download failed"
com.viettel.bss.viettelpos.v4,https://mbccs.viettel.vn:8086/media/mbccs_image/data_os_mbccs/policy-myviettel.html,success
br.com.tapps.hackinghero,http://legal.tapps.com.br/index.html?app=hacking-hero,success
com.ainvest.papertrading,https://api.ainvest.com/privacy/privacyPolicyTech.html,success
com.class11.cbsenotes,https://sites.google.com/view/class11-ncertnotes-offline/home,success
com.MyCarService.mycarservice,https://www.mycarservicepro.com/Home/PrivacyPolicy,success
com.audionow.android.digital.radiosignalfm,,not found
com.blockkoinmobile,,not found
patristicpublishing.phctr,,not found
com.senpiper.android,https://senpiper.com/privacy,success
chat.rocket.android,https://rocket.chat/privacy,success
com.brainoid.weakSpotShot,,not found
com.chabakalad.aghani.music,,not found
com.parapamas.streaming,,not found
com.theweek,,not found
vines.expository.bible.dictionary,https://sites.google.com/view/privacy-policy-igor-apps/,success
com.clowder.ncura,https://www.ncura.edu/AboutUs/PrivacyStatement.aspx,success
com.dim.anglegrinder,https://sites.google.com/view/dimsoftgames/privacy-policy,success
fr.lesindesradios.contactfm,http://www.lesindesradios.fr/mentions-legales.html,success
com.gaijingames.wtm,https://legal.gaijin.net/privacypolicy,success
com.epaper.thehindubusinessline.android,https://www.thehindugroup.com/privacy.html,success
com.gravesgolf,https://watch.gravesgolf.com/privacy,success
cheesy.burgers.cooking,,not found
com.mapfactor.navigator_pro_car,https://www.mapfactor.com/privacy-policy/,success
com.A2ZEscapeGames.SaucierRabbitEscape,,not found
com.bt.mdd,,not found
com.zbservizinet.tabui,https://tabuiapp.it/privacy-app.php,success
events.socio.app1149,https://www.cisco.com/c/en/us/about/legal/privacy-full.html,success
com.skyblue.pra.wvxu,https://www.publicmediaapps.com/privacy,success
fitness.tracker,https://www.workoutquestapp.com/privacy.html,success
com.condream.dreambeacon.alivemuseum,,not found
com.bakenmore,,not found
com.pascaltaxi.user,,not found
com.mexilettechnologies.bookpropertyvisit,,not found
com.scanthesun,https://scanthesun.com/about/privacy.php,success
co.bran.pnlzf,https://privacy-policy.courses.store/pnlzf?defaultLanguage=EN,success
com.wewin.traffictour,,not found
com.neonbanking.app,https://static-assets.neon-free.ch/legal/neon/privacy_policy_store.html,success
nl.uninova.brocade.ebieb,https://www.bibliotheekeindhoven.nl/privacyverklaring.html,success
co.nick.objfm,https://privacy-policy.courses.store/objfm?defaultLanguage=EN,success
com.disprz.fabindia,https://www.disprz.com/privacy-policy,success
conductexam.tdmcaa,,not found
fall.stars.race,https://www.aigames.ae/policy,success
com.ZRDev.Jump,,not found
me.doubledutch.blbmz.gsgevents,,not found
com.ifs.banking.fiid4495,,not found
com.asqteam.pandaadventure,,not found
jp.everystudio.mirror01,,not found
